Project,Category,Template Name,Source,SOP Page Title,SOP Page ID,SOP Version,SOP Author,Template Code,Has EN,Has ZH,Confluence Link,Notes
AOPS/POS Templates,Other,Ticket Updates,paragraph,Change Log (DSC2S),1256143084,70,Jenn Gill,OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143084,
AOPS/POS Templates,Other,Ticket Updates (SPS):,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Tip 2 provides a workaround when SU contacts is not loading on ServiceHub,paragraph,Change Log (DSC2S),1256143084,70,Jenn Gill,OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143084,
AOPS/POS Templates,Other,Tone and Content:,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,"Under Q7 Root Cause Explanation, the following bullet point under All Projects has been expanded:",paragraph,Change Log (DSC2S),1256143084,70,Jenn Gill,OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143084,
AOPS/POS Templates,Other,Use Open-Ended Questions,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Use Required Closings,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Use Simple Language,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,VCN LINK Preset to tickets to view.,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Visual 1.2),bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Visual 2.2 and 2.3,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Visual 2.6:,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Visual 2.7:,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Wayfair PO:,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Who This Affects,bold,Change Log (DSC2S),1256143084,70,Jenn Gill,OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143084,
AOPS/POS Templates,Other,Won&apos;t Do,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Words/Phrases to Avoid,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,Writing Structure for Clarifying Questions,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,You will need to use JIRA Query Language (JQL) for this.,paragraph,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,already been raised,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,are not required to raise new tech tickets,bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,due to (include reason for replacement in the notes i.e. damage/defective/lost/wrong item),bold,Change Log (DSC2S),1256143084,70,Jenn Gill,OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143084,
AOPS/POS Templates,Other,"if a VCN agent is unable to complete a ticket, it should be escalated to the onshore team.",bold,Best Practices and Ticket Etiquette (DSC2S),1256174803,70,Former user (Deleted),OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256174803,
AOPS/POS Templates,Other,only relevant to onshore agents,bold,Change Log (DSC2S),1256143084,70,Jenn Gill,OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143084,
AOPS/POS Templates,Other,or root cause if detail is known/available,bold,Change Log (DSC2S),1256143084,70,Jenn Gill,OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143084,
AOPS/POS Templates,Other,should not,bold,Change Log (DSC2S),1256143084,70,Jenn Gill,OTH,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143084,
AOPS/POS Templates,PO Has a Wrong Price,(See Visual 2.1),bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,(See Visual 2.2),bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,(See Visual 3.1),bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,(See Visual 4.1; See Tip 1),bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,(See Visual 5.1; See Tip 2),bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,(Tip 2),bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,"(Visual 1.2, Tip 1)",bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Allow 2 Business Days to Pass,bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Cancelling the Order,expand_macro,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,EU Specific,expand_macro,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Edit Comment (Optional),bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Incorrect CRT,bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Incorrect Pricing: First Update,bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Incorrect Pricing: Order Cancelled,bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Incorrect Pricing: Order Fulfillment,bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,NA Specific,expand_macro,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Pricing Error,bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Supplier Responds,expand_macro,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Supplier Response,bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Supplier Unresponsive,expand_macro,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,This article outlines the process for actioning tickets with the Request Type: PO has a wrong price.,paragraph,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,This section explains what steps to take based on whether or not the Supplier responds.,paragraph,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Unresponsive Supplier Comment,expand_macro,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Visual 5.1:,bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Has a Wrong Price,Visual 5.2:,bold,PO has a Wrong Price SOP (DSC2S) - VCN,1256143020,20,Former user (Deleted),WPR,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256143020,
AOPS/POS Templates,PO Reroutes,API registration suppliers requiring POs rerouted for billing or registration purposes,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Allow the system to generate the new PO number.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Alternative Response,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,"Before Cancelling, Confirm:",bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Before You Begin,expand_macro,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,"Before proceeding, confirm:",paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Create New PO to Replace Cancelled Supplier Order,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,"December 15, 2025",bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Dropship → CastleGate,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Dropship-to-Dropship reroute requests,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Edit the template to include the newly generated PO number before sending.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Follow the outlined transfer instructions.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,IMPORTANT INFO,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,"If Emery Jensen request a reroute, please immediately escalate the ticket to Tier 1 for next steps.",bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Important Guidelines,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Inventory is held at another warehouse,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Move to PO Reroutes tab.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,No ASN has been created,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,No Dropship Reroute: SU Requests Cancellation,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,No exception applies,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,No stock in the assigned warehouse (system showing incorrect stock),paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,No tracking has been uploaded,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Notify the Supplier:,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Orders are routed based on inventory availability at the time the order is placed.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,PO number was not received,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Part Reroute Supplier Self Service,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Policy has already been clearly communicated,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Replacement Parts Reroute Request,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Replacement parts are automatically assigned to ship from the same warehouse as the original order.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Reroute the PO,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Reroute the PO to the same warehouse it is currently assigned to.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,SU Reported No Stock - PO Rerouted &amp; Reinstated,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Supplier Reopens Ticket (Pushback Scenario),bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Supplier Reopens Ticket Requesting PO Cancellation,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Supplier Reporting Wayfair Inventory Tech Issue,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Supplier Requests Reroute to a Different Warehouse (Dropship POs,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Supplier has explicitly requested Dropship → CastleGate reroute,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,The PO has not shipped,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,The cancellation reason is clearly documented in the ticket,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,The offshore agent has exhausted standard resolution steps.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,The supplier continues to challenge the decision,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,This template is specifically used when the supplier re-requests a reroute after denial.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,This template should be used when:,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Ticket template responses for the Account Ops (AOPS) project.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Transfer the ticket to the CGOB team as specified in the matrix.,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Volume Threshold:,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,Wait for New PO Generation,paragraph,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,deny the request:,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,fewer than 10 POs,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,more than 10 POs,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,PO Reroutes,we are no longer able to reroute dropship POs to another dropship warehouse.,bold,PO Reroutes SOP (DSC2S),1256145383,20,Jenn Gill,RER,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256145383,
AOPS/POS Templates,Problem with an Order (PWAO),(See Visual 1.1),bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),(See Visual 1.2),bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),(See Visual 1.3),bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),(See Visual 1.3; See Tip 1),bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),(Visual 1.3; Tip 1),bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),"Adding ""RP"" Component to Tickets",expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Adding/Altering Warehouse,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Address Change for Canada,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Ashley Furniture Reports an Item is Returned,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Ashley Furniture Reports an Item is Returned (Item is Delivered),expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Ashley Reports Item Returned - Item Delivered,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Ashley Reports an Item is Returned,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Be sure to:,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
